tau,delta,effect_size,reject,min_size>=10,method,linkage
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
NA,6.625,6.625,0,0,Barber,complete
NA,6.625,6.625,1,1,Barber,complete
